,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_Dont_Know,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q12_Dont_Know,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q13_16,Q13_Dont_Know,Q14,Q15,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q18_11,Q18_12,Q18_13,Q18_14,Q18_15,Q18_16,Q18_17,Q18_18,Q18_19,Q18_20,Q18_21,Q18_22,Q18_23,Q20,Q21,Q16
5880,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,2,?,3,3,?,3,?,?,?,?,?,?,?,?,3,3,3,2,2,3,?,?,?,?,?,3,3,D
5881,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,3,2,2,4,4,3,4,3,2,3,3,3,3,2,3,2,4,3,2,3,2,3,3,3,2,2,3,2,D
5882,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,3,?,3,3,?,?,3,3,?,?,?,2,3,?,?,?,?,?,?,3,3,?,3,3,A
5883,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,2,2,4,4,3,3,3,4,3,4,3,3,3,4,2,4,3,2,3,2,3,2,3,3,?,3,2,A
5884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,3,2,2,3,3,2,3,?,3,?,3,2,3,5,5,5,5,5,3,3,1,1,1,5,5,C
5885,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,1,2,4,4,4,3,4,3,2,4,4,4,3,2,2,4,4,4,3,3,4,4,3,4,3,3,2,A
5886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4,4,4,2,2,2,4,2,2,4,2,4,2,2,2,1,4,4,4,2,2,3,2,A
5887,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,2,5,5,5,2,4,5,3,3,3,2,2,3,3,3,2,2,3,1,4,2,4,2,2,4,3,D
5888,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,C
5889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,5,5,5,3,2,4,5,5,5,4,4,3,4,3,2,5,2,4,4,5,3,4,4,2,D
5890,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,3,3,3,3,3,2,3,5,4,4,3,4,3,3,3,3,3,3,3,4,3,2,2,3,2,B
5891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,3,2,2,2,2,2,3,D
5892,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,2,2,3,4,?,5,?,?,3,4,4,?,?,2,4,4,?,?,3,?,3,1,?,?,?,3,2,B
5893,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,2,2,2,2,3,4,4,2,2,2,2,2,5,1,1,1,1,1,1,1,1,1,2,1,2,2,A
5894,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,1,4,3,5,2,2,3,5,4,3,2,2,2,3,2,2,5,4,3,3,2,3,3,3,3,C
5895,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,4,4,3,4,5,4,2,3,3,1,4,1,4,2,2,3,3,3,4,5,1,1,3,2,A
5896,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2,2,3,3,3,3,1,3,1,3,2,1,3,2,2,2,2,2,2,4,2,3,3,3,2,3,3,2,D
5897,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,2,?,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,C
5898,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,?,4,4,?,?,3,2,4,?,?,3,?,?,?,4,?,?,4,2,?,2,4,?,?,4,3,D
5899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,4,3,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,B
5900,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,4,4,3,5,5,3,3,4,2,2,4,3,3,3,2,4,4,2,4,3,2,2,2,2,2,A
5901,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,4,?,4,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,4,?,?,?,3,3,A
5902,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,4,2,1,2,2,3,?,2,1,3,3,?,2,3,2,3,4,?,2,?,?,2,3,3,4,D
5903,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,2,1,3,4,2,2,3,1,2,4,4,?,2,1,5,4,2,2,2,2,4,4,?,2,2,3,3,A
5904,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,3,2,2,4,4,3,4,2,2,4,3,3,4,3,?,2,2,1,1,2,2,?,2,1,1,1,3,3,B
5905,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,3,2,2,4,4,3,3,3,2,3,4,4,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,3,B
5906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,3,3,3,3,3,4,2,2,2,2,3,2,2,2,3,2,2,2,2,3,3,4,3,3,A
5907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,?,4,4,3,4,2,2,2,?,4,?,2,3,2,4,2,2,3,2,3,2,2,2,3,3,3,D
5908,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,3,1,2,4,4,?,2,?,3,3,4,4,4,?,2,2,1,?,?,4,4,4,?,?,4,3,2,2,B
5909,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,2,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,B
5910,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,2,1,1,5,4,?,4,4,4,4,4,5,3,3,4,4,5,4,3,4,3,5,4,4,?,4,3,1,A
5911,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,2,2,4,4,4,3,2,3,3,2,3,4,2,2,2,3,3,2,3,3,3,2,4,2,3,3,2,B
5912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,1,2,5,5,5,5,5,2,2,5,5,5,5,2,2,2,3,5,5,4,5,5,5,5,5,3,3,B
5913,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,5,5,3,5,4,3,4,4,5,3,4,5,5,5,4,4,3,1,4,4,3,3,3,3,1,A
5914,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,5,3,3,1,?,1,3,5,1,4,1,3,?,3,2,3,?,?,?,1,1,1,1,1,B
5915,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,2,4,3,2,4,4,3,4,3,4,4,2,2,2,3,2,2,4,1,4,1,4,3,1,3,3,A
5916,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,3,4,5,3,1,2,4,4,3,3,1,4,3,4,4,5,5,3,4,4,4,4,4,1,B
5917,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,2,4,4,2,4,4,3,4,4,4,4,4,2,2,2,2,2,4,2,4,4,4,4,2,2,2,B
5918,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,1,5,5,5,5,5,2,2,5,5,5,4,3,4,4,5,3,3,2,3,4,3,2,2,3,2,B
5919,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,4,4,3,?,?,3,3,3,3,4,4,4,4,3,3,3,3,4,3,3,2,3,5,1,A
5920,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,2,1,5,5,?,2,?,?,?,5,4,?,?,?,?,4,?,?,4,?,2,2,2,?,?,3,3,A
5921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,4,4,4,4,4,4,3,3,5,5,5,5,5,5,1,3,3,5,5,?,?,?,5,4,2,B
5922,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,2,2,4,1,1,?,?,?,2,1,1,3,2,1,1,1,1,1,1,1,1,?,?,1,1,1,3,3,C
5923,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,1,1,5,3,2,?,5,1,1,4,5,3,2,2,3,5,2,?,4,1,3,1,2,2,2,4,2,A
5924,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3,1,4,3,3,3,3,3,3,3,1,3,3,2,2,3,3,1,1,2,1,3,3,3,3,3,2,3,B
5925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,3,4,3,4,3,?,?,4,4,4,?,?,2,4,?,?,4,?,?,?,2,?,2,3,3,A
5926,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,3,?,?,5,?,?,2,3,?,?,2,?,1,?,2,2,3,?,?,?,2,2,?,3,2,D
5927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,C
5928,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,4,3,4,2,3,1,2,4,?,4,2,1,4,4,2,?,3,?,?,2,?,1,1,3,2,A
5929,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,2,2,3,4,3,?,2,?,2,2,3,?,?,2,?,2,4,?,?,?,3,?,2,3,2,3,4,2,A
5930,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,5,5,5,?,?,?,3,5,5,5,3,4,4,4,?,?,?,?,?,2,?,?,2,3,3,A
5931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,2,3,2,2,3,3,2,3,4,1,2,2,2,3,3,3,3,4,4,3,2,3,2,2,A
5932,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,4,3,3,2,?,1,?,2,?,3,1,3,1,4,?,2,?,3,?,2,?,?,3,2,3,A
5933,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2,4,4,4,4,4,4,?,?,4,?,?,?,?,?,3,?,?,?,?,1,1,?,?,?,3,3,B
5934,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,3,3,2,3,3,3,2,2,2,3,2,2,3,3,2,2,3,2,2,3,3,2,3,2,A
5935,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,4,?,2,?,?,3,4,4,?,3,?,?,4,?,?,?,?,?,?,?,3,?,4,2,A
5936,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,5,2,5,1,3,1,1,2,1,2,1,3,2,1,1,1,2,2,3,1,3,1,1,1,1,3,1,3,C
5937,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,4,2,3,?,3,3,?,2,2,?,?,2,?,2,2,2,2,2,2,?,?,?,?,?,3,3,B
5938,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,5,5,5,5,5,5,5,3,5,5,2,2,1,3,3,?,5,2,?,2,?,2,1,3,3,A
5939,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,2,3,5,5,5,3,3,2,?,3,4,3,2,2,2,?,2,1,?,2,?,1,2,1,2,3,3,D
5940,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,2,1,2,4,4,4,3,?,2,1,3,5,4,3,2,3,4,2,?,4,2,?,2,3,?,3,3,2,B
5941,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,2,?,4,?,?,4,?,?,?,?,?,?,2,?,3,?,?,2,?,?,?,2,?,?,?,3,3,D
5942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,D
5943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1,4,3,4,4,3,2,4,4,1,1,1,2,3,2,4,2,3,5,3,5,2,3,1,3,2,3,B
5944,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,?,3,?,?,?,?,?,3,?,?,3,3,2,2,2,?,?,?,?,2,2,?,?,4,3,D
5945,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,3,2,2,4,4,?,2,3,2,?,?,4,?,1,2,2,3,?,?,?,2,2,1,2,2,2,3,3,B
5946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,4,3,3,3,3,2,4,3,4,2,4,3,4,4,3,3,3,3,3,3,3,?,2,2,A
5947,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,C
5948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,3,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,C
5949,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,1,2,5,4,?,4,?,3,?,4,?,3,3,2,?,4,?,3,4,?,?,3,?,3,4,3,3,C
5950,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,4,3,3,3,3,3,?,?,3,3,3,3,4,4,3,3,3,3,3,?,3,3,A
5951,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,2,1,2,2,3,3,2,3,3,3,4,3,2,2,3,3,2,3,2,3,3,2,2,3,3,3,2,2,B
5952,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,4,4,4,4,4,4,4,4,5,4,2,2,3,4,3,?,4,2,4,4,1,2,1,3,4,A
5953,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,2,2,4,3,?,5,?,?,2,1,?,3,2,?,2,2,?,2,2,2,?,?,?,?,?,3,3,B
5954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,4,?,3,5,5,5,5,5,3,3,4,4,1,3,3,5,5,3,2,2,2,4,?,5,2,A
5955,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1,2,5,3,?,3,?,?,3,4,3,?,2,3,4,4,?,?,2,1,?,3,3,?,3,3,3,A
5956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,4,3,2,4,5,3,3,4,2,4,3,?,3,4,2,2,3,4,5,2,3,2,2,B
5957,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,4,1,1,2,5,3,5,3,1,1,3,5,3,2,3,3,4,2,2,4,4,4,4,3,1,1,2,2,A
5958,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,2,2,2,?,5,?,?,2,2,2,2,?,?,?,?,?,?,?,3,2,?,?,?,?,?,3,3,C
5959,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,?,1,2,3,4,?,?,3,2,?,4,4,4,?,?,3,4,?,?,?,?,?,2,?,?,?,3,2,A
5960,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,2,5,3,3,4,4,2,2,1,2,2,2,1,1,2,2,1,1,3,2,3,3,2,2,1,3,3,B
5961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?,?,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,D
5962,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,3,4,?,5,4,2,2,1,4,1,3,2,1,2,1,1,4,4,?,5,2,2,1,2,2,B
5963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,4,4,2,3,3,2,3,4,3,3,4,3,5,3,?,3,3,3,2,4,3,3,3,3,A
5964,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,?,3,4,4,?,3,?,3,2,3,4,?,3,?,4,4,?,?,4,?,?,?,?,?,?,3,2,D
5965,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,C
5966,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,4,4,?,4,?,4,2,4,4,?,3,1,?,4,?,?,?,2,?,3,?,2,?,4,2,A
5967,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,3,4,3,4,5,3,2,5,3,3,3,3,3,2,4,2,3,2,5,2,?,2,3,3,2,A
